target_id	SRR25223640	SRR25223641	SRR25223642	SRR25223643	SRR25223644	SRR25223645	SRR25223646	SRR25223647	SRR25223648	SRR25223649	SRR25223650	SRR25223651	SRR25223652	SRR25223653	SRR25223654	SRR25223655
KH.C4.798.v1.A.SL1-1	594	755	944	604	2638	3022	3716	2560	691	819	993	624	2788	2763	2893	2844
KH.C4.799.v1.A.ND1-1	93	229	161	19	175	271	354	291	110	130	176	55	156	175	208	219
KH.C4.8.v1.A.ND3-1	11	0	2	13	0	0	0	2	23	6	24	29	11	0	0	1
KH.C4.8.v1.R.ND3-1	11	0	2	13	0	0	0	2	23	6	24	29	11	0	0	1
KH.C4.8.v2.A.ND4-1	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.8.v2.A.nonSL10-1	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0
KH.C4.8.v2.A.nonSL5-1	0	0	0	0	25	0	0	0	0	8	8	0	0	0	0	0
KH.C4.8.v2.A.nonSL7-1	0	0	0	0	46	0	0	0	0	15	16	0	0	0	0	0
KH.C4.8.v2.A.nonSL8-1	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0
KH.C4.8.v2.A.nonSL9-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KH.C4.8.v2.R.ND4-1	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.8.v3.A.ND1-1	38	33	9	0	51	0	0	0	0	29	36	0	47	0	0	0
KH.C4.8.v4.A.ND2-1	113	0	144	0	30	0	0	0	0	34	139	0	0	0	0	0
KH.C4.8.v4.A.SL6-1	0	63	1	82	0	0	10	0	36	0	1	82	0	0	2	0
KH.C4.80.v1.A.ND1-1	1242	1108	2432	1089	4191	4510	4346	3557	1062	908	1660	1138	2815	4124	4255	3770
KH.C4.800.v1.A.SL1-1	1001	1065	1665	934	2118	2155	2535	1723	1231	872	1236	1130	1707	2033	2231	2045
KH.C4.801.v1.A.ND1-1	102	205	50	127	44	13	15	13	93	116	23	99	27	5	6	13
KH.C4.802.v1.A.ND1-1	1476	1549	3535	1451	6636	5189	5784	4416	1541	1556	2909	1398	4607	4231	4434	4676
KH.C4.802.v2.A.SL2-1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
KH.C4.803.v1.A.ND1-1	0	0	0	11	0	0	1	0	0	4	1	2	0	0	0	2
KH.C4.804.v1.A.SL1-1	1002	328	12	925	1	4	4	0	404	192	5	626	3	2	1	4
KH.C4.805.v1.A.SL1-1	0	0	7	0	352	5	49	52	0	0	36	2	0	40	32	58
KH.C4.805.v1.A.nonSL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.805.v1.A.nonSL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.805.v1.A.nonSL4-1	1	0	75	68	108	628	406	77	55	0	123	443	15	74	64	58
KH.C4.805.v1.A.nonSL5-1	187	0	992	0	236	620	1450	0	0	0	337	0	1854	0	0	0
KH.C4.805.v1.A.nonSL6-1	29	7	1145	444	1381	1630	2432	1702	1318	0	788	501	66	1608	1974	1624
KH.C4.805.v1.A.nonSL7-1	715	1458	10	638	25	644	535	551	236	1539	269	268	1722	2	1	0
KH.C4.805.v1.A.nonSL8-1	0	0	277	0	1275	93	20	1068	0	0	909	61	7	795	915	1487
KH.C4.805.v1.A.nonSL9-1	243	502	3	210	9	232	139	198	83	504	90	86	596	1	0	0
KH.C4.806.v1.A.ND1-1	0	0	2	1	2	0	0	0	4	2	0	4	0	0	0	0
KH.C4.806.v1.A.SL2-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.806.v1.R.ND1-1	0	0	2	1	2	0	0	0	4	2	0	4	0	0	0	0
KH.C4.807.v1.A.SL1-1	0	0	11	2	8	0	4	0	14	1	4	29	10	0	0	0
KH.C4.807.v1.A.SL14-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.807.v1.A.nonSL10-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.807.v1.A.nonSL11-1	0	0	2	0	10	1	0	0	0	4	3	0	8	0	0	0
KH.C4.807.v1.A.nonSL12-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.807.v1.A.nonSL13-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.807.v1.A.nonSL15-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.807.v1.A.nonSL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.807.v1.A.nonSL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.807.v1.A.nonSL4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.807.v1.A.nonSL5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.807.v1.A.nonSL6-1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
KH.C4.807.v1.A.nonSL7-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.807.v1.A.nonSL8-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.807.v1.A.nonSL9-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.808.v1.A.ND1-1	388	825	2395	562	4016	4033	6851	4945	503	667	2401	568	3738	3900	6060	6322
KH.C4.809.v1.A.ND1-1	45	62	60	31	0	0	0	8	59	0	34	0	133	0	0	0
KH.C4.809.v1.A.SL2-1	8	11	8	5	309	603	1179	1014	11	115	6	104	23	463	963	1002
KH.C4.809.v1.R.ND1-1	45	62	60	31	0	0	0	8	59	0	34	0	133	0	0	0
KH.C4.81.v1.A.SL1-1	2357	1783	3398	757	6796	5614	7455	5046	1333	1658	3951	857	8885	4791	5479	5749
KH.C4.81.v1.A.nonSL2-1	0	0	0	0	0	0	43	0	3	0	0	0	0	0	0	0
KH.C4.810.v1.A.ND1-1	11	72	139	39	128	6	74	33	83	117	158	51	91	22	0	62
KH.C4.810.v1.A.SL2-1	1	1	0	1	2	4	160	4	1	0	374	326	555	3	2	174
KH.C4.810.v1.A.SL3-1	371	358	379	418	1014	1842	2005	1609	350	250	22	1	242	1364	1682	1577
KH.C4.811.v1.A.SL1-1	3672	2512	1614	2770	2221	2881	4099	3324	2386	2000	1732	3147	2515	2572	3281	2834
KH.C4.82.v1.A.SL1-1	1117	1482	1928	1115	2855	2350	3262	2461	983	1023	1571	1270	2062	2642	3454	3109
KH.C4.83.v1.A.SL1-1	9	228	511	0	626	330	1185	157	3	205	1	0	0	0	87	0
KH.C4.83.v1.A.nonSL5-1	4361	2496	1094	760	1059	686	170	1198	1038	1067	1158	781	2732	1380	2143	1518
KH.C4.83.v2.A.SL2-1	0	1667	1203	460	1308	1654	2289	1666	1198	1894	855	806	1905	770	2396	1893
KH.C4.83.v2.A.SL3-1	3292	4543	2761	3699	3154	3438	3386	3563	3102	3570	2480	2587	812	3623	3322	3385
KH.C4.83.v2.A.nonSL4-1	1	1	20	1	67	268	14	21	40	10	9	188	1	131	68	572
KH.C4.84.v1.A.SL1-1	0	400	60	0	141	0	0	0	0	4	344	136	248	0	0	0
KH.C4.84.v1.A.SL5-1	0	238	71	141	48	0	0	0	88	75	99	190	0	0	0	0
KH.C4.84.v1.A.nonSL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.84.v1.A.nonSL3-1	0	22	2	0	8	0	0	0	0	328	689	6	13	0	0	0
KH.C4.84.v1.R.nonSL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.84.v2.A.SL4-1	2179	1196	3392	789	3292	26	27	24	1096	1560	2550	558	5613	44	49	32
KH.C4.85.v1.A.ND1-1	422	532	562	376	1788	2591	2187	1581	397	418	659	353	2206	1892	1915	1834
KH.C4.85.v2.A.SL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.86.v1.A.SL1-1	103	271	433	221	683	335	944	768	111	56	552	378	337	390	1030	444
KH.C4.86.v1.A.SL2-1	149	0	0	0	0	1	14	21	110	1	0	0	0	0	0	0
KH.C4.86.v1.A.SL3-1	0	0	0	0	13	454	225	6	60	216	4	0	358	424	0	552
KH.C4.87.v1.A.ND2-2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.87.v1.R.ND2-2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.87.v2.A.ND2-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.87.v2.R.ND2-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.87.v3.A.ND1-2	0	18	0	0	0	9	4	0	0	3	0	0	139	1	0	2
KH.C4.87.v3.A.nonSL3-2	543	251	904	0	1225	259	654	318	0	229	332	236	397	453	761	850
KH.C4.87.v3.R.ND1-2	0	18	0	0	0	9	4	0	0	3	0	0	139	1	0	2
KH.C4.87.v4.A.ND1-1	0	64	0	0	0	122	16	0	1	12	2	0	419	11	0	6
KH.C4.87.v4.A.nonSL3-1	59	784	2418	738	3677	2983	2343	1844	586	795	1977	427	1143	3367	2554	2509
KH.C4.87.v4.R.ND1-1	0	64	0	0	0	122	16	0	1	12	2	0	419	11	0	6
KH.C4.88.v1.A.SL1-1	1216	1541	3880	1155	5441	4663	5354	3499	1583	1540	5363	1440	5201	4079	4428	4619
KH.C4.89.v1.A.SL1-1	4790	2661	4992	398	5838	1479	3815	2590	2266	740	3690	341	5708	2398	5753	4934
KH.C4.89.v1.A.SL2-1	90	1038	203	981	1116	3387	1363	2019	74	1823	561	852	1835	381	43	266
KH.C4.9.v1.A.ND2-2	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0
KH.C4.9.v1.A.nonSL10-2	127	0	0	0	0	0	0	0	0	16	0	0	1	0	0	0
KH.C4.9.v1.A.nonSL11-2	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0
KH.C4.9.v1.A.nonSL3-2	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0
KH.C4.9.v1.A.nonSL4-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.9.v1.A.nonSL5-2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.9.v1.A.nonSL6-2	24	485	1012	326	1012	1710	88	1025	92	198	744	301	1811	552	1523	1516
KH.C4.9.v1.A.nonSL7-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.9.v1.A.nonSL8-2	121	0	0	0	0	0	0	0	0	22	304	0	7	0	0	0
KH.C4.9.v1.A.nonSL9-2	0	6	6	3	938	25	1720	234	177	2	8	3	22	900	14	16
KH.C4.9.v2.A.ND1-1	99	109	72	44	159	204	638	444	0	0	75	47	170	98	258	333
KH.C4.9.v2.A.nonSL10-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.9.v2.A.nonSL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.9.v2.A.nonSL4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.9.v2.A.nonSL5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.9.v2.A.nonSL6-1	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0
KH.C4.9.v2.A.nonSL7-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.9.v2.A.nonSL8-1	0	0	0	0	0	0	0	0	0	113	20	0	0	0	0	0
KH.C4.9.v2.A.nonSL9-1	0	0	0	0	0	0	1	0	69	0	0	0	0	0	0	0
KH.C4.9.v2.R.ND1-1	99	109	72	44	159	204	638	444	0	0	75	47	170	98	258	333
KH.C4.90.v1.A.SL1-1	3933	8481	5206	3137	2770	3099	3155	2508	3150	7290	5974	2774	2865	2396	3272	2431
KH.C4.90.v1.A.SL2-1	4	3100	2	209	4	5	1	4	416	3292	618	824	3	1444	822	1029
KH.C4.91.v1.A.SL1-1	2753	3556	6320	1501	9360	6919	6770	5490	2091	2725	5449	1243	10575	5437	6994	7180
KH.C4.91.v2.A.SL2-1	526	553	594	203	842	994	960	955	307	296	476	248	445	484	598	641
KH.C4.92.v1.A.ND1-1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
KH.C4.92.v1.A.SL2-1	0	20	0	0	0	0	0	0	0	0	70	0	49	16	34	30
KH.C4.92.v1.A.SL3-1	64	0	56	8	42	36	35	26	16	28	0	11	0	0	0	0
KH.C4.92.v1.R.ND1-1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
KH.C4.93.v1.A.ND1-1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
KH.C4.93.v1.A.nonSL2-1	77	23	2	403	4	11	0	1	27	9	6	258	3	0	2	0
KH.C4.93.v1.A.nonSL3-1	1	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0
KH.C4.94.v1.A.SL1-1	500	316	283	1128	492	389	551	469	393	174	354	1225	497	310	457	373
KH.C4.94.v1.A.SL2-1	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.95.v1.A.ND2-1	238	119	31	223	93	0	370	0	101	62	92	31	0	0	216	31
KH.C4.95.v1.A.SL1-1	163	0	88	0	8	163	0	1	464	0	75	1	331	103	128	644
KH.C4.95.v1.A.SL4-1	265	64	269	617	777	1159	2181	1566	91	311	95	382	4	1393	2032	1818
KH.C4.95.v1.A.SL6-1	0	283	2	0	205	0	0	0	0	0	9	0	0	6	1	0
KH.C4.95.v1.A.SL7-1	0	0	23	0	0	7	0	0	1	0	1	16	0	0	379	1
KH.C4.95.v1.A.nonSL5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C4.95.v1.A.nonSL8-1	0	1	286	0	186	598	762	789	0	169	131	286	265	417	504	523
KH.C4.95.v2.A.SL3-1	78	260	0	0	0	0	315	0	44	0	161	0	45	0	171	31
KH.C4.96.v1.A.ND1-1	5	15	1	0	2	0	7	10	4	5	7	0	4	1	4	0
KH.C4.97.v1.A.ND1-1	0	0	26	0	73	0	0	0	0	16	4	12	0	0	0	0
KH.C4.97.v1.A.SL2-1	10	3	52	37	0	9	0	0	11	0	47	0	37	0	0	0
KH.C4.97.v1.A.SL3-1	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0
KH.C4.97.v1.R.ND1-1	0	0	26	0	73	0	0	0	0	16	4	12	0	0	0	0
KH.C4.99.v1.A.ND1-1	0	7	59	0	31	71	74	36	8	3	29	9	42	18	63	81
KH.C5.1.v1.A.SL2-1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
KH.C5.1.v1.R.SL2-1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
KH.C5.1.v2.A.SL2-2	17	0	10	0	0	0	0	0	29	0	0	2	0	0	0	0
KH.C5.1.v3.A.SL2-2	75	68	56	62	72	111	167	128	46	46	72	51	245	141	163	181
KH.C5.1.v4.A.ND1-1	115	296	106	69	56	377	511	439	159	206	144	103	5	73	124	258
KH.C5.1.v4.R.ND1-1	115	296	106	69	56	377	511	439	159	206	144	103	5	73	124	258
KH.C5.1.v5.A.SL2-1	0	0	0	0	0	0	5	0	0	0	6	10	0	0	13	0
KH.C5.1.v5.R.SL2-1	0	0	0	0	0	0	5	0	0	0	6	10	0	0	13	0
KH.C5.1.v6.A.nonSL4-1	667	5	0	0	0	0	0	55	99	1	0	0	0	0	3	0
KH.C5.1.v6.A.nonSL5-1	1274	2258	373	429	407	1401	1821	1705	1078	1424	724	406	474	533	1711	1777
KH.C5.1.v6.A.nonSL6-1	24	386	0	0	0	283	222	2	4	638	281	0	0	410	0	114
KH.C5.1.v6.R.ND3-1	0	0	398	0	0	0	0	0	0	0	37	0	235	360	397	0
KH.C5.10.v1.A.ND1-1	59	0	5	85	14	193	56	68	28	150	82	78	52	24	51	16
KH.C5.10.v2.A.ND1-1	114	230	582	81	1430	1245	1124	876	197	29	684	120	1343	964	1001	1160
KH.C5.10.v3.A.ND2-1	75	48	50	86	14	0	0	0	45	51	45	60	0	0	0	0
KH.C5.100.v1.A.SL1-1	271	348	770	147	924	842	1002	724	192	436	770	137	998	818	687	987
KH.C5.100.v1.A.SL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.101.v1.A.SL1-1	251	402	324	392	533	427	1359	469	314	372	456	276	363	639	1032	1261
KH.C5.101.v1.A.SL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.101.v1.A.SL6-1	0	95	1	0	8	577	0	526	0	0	0	0	0	136	314	1
KH.C5.101.v2.A.ND2-1	0	0	0	0	49	0	25	0	0	0	0	0	0	0	0	26
KH.C5.101.v2.A.SL4-1	0	17	0	0	0	69	0	0	0	0	111	0	0	0	69	0
KH.C5.101.v2.A.nonSL5-1	81	0	27	40	1	2	586	401	27	53	1	27	309	133	238	190
KH.C5.101.v2.R.ND2-1	0	0	0	0	49	0	25	0	0	0	0	0	0	0	0	26
KH.C5.102.v1.A.ND1-1	18	10	17	14	5	3	3	2	25	21	3	19	3	7	1	0
KH.C5.103.v1.B.SL1-1	0	18	91	26	37	16	4	1	54	39	58	28	4	0	1	0
KH.C5.103.v2.B.ND2-1	65	48	36	62	30	10	22	19	75	12	11	79	117	8	18	7
KH.C5.104.v1.A.ND2-1	171	498	149	370	175	16	69	74	384	203	298	125	119	15	36	33
KH.C5.104.v1.A.SL1-1	1057	632	895	69	900	969	1153	765	185	617	1311	253	2298	657	850	875
KH.C5.104.v1.A.SL3-1	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	5
KH.C5.104.v1.A.SL5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.104.v1.A.SL8-1	0	0	0	0	0	0	0	0	0	0	0	0	105	102	29	0
KH.C5.104.v1.A.nonSL4-1	13	0	258	0	689	141	395	120	0	16	255	0	1726	118	292	221
KH.C5.104.v1.A.nonSL6-1	526	0	520	65	0	0	0	0	130	585	193	390	0	0	0	0
KH.C5.104.v1.A.nonSL7-1	2486	4356	3959	2772	3733	3137	3675	2769	3135	3749	5035	2628	2092	3343	3585	3580
KH.C5.104.v1.R.ND2-1	171	498	149	370	175	16	69	74	384	203	298	125	119	15	36	33
KH.C5.105.v1.A.SL1-1	0	0	0	0	0	0	0	78	56	0	0	0	0	0	0	0
KH.C5.105.v1.A.SL2-1	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0
KH.C5.105.v2.A.SL1-1	258	248	459	371	655	41	982	356	226	19	403	178	35	51	491	508
KH.C5.105.v2.A.SL2-1	7	0	4	0	0	594	0	177	0	342	125	0	563	723	473	600
KH.C5.106.v1.A.SL1-1	14	13	9	6	2	15	3	16	0	10	2	1	6	4	0	0
KH.C5.107.v1.A.SL1-1	498	1336	2941	617	4739	5486	7348	5301	507	1026	2775	510	4319	4456	5094	4799
KH.C5.107.v1.A.SL2-1	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0
KH.C5.108.v1.B.ND1-1	10	7	96	824	303	229	219	242	281	14	0	697	113	30	346	30
KH.C5.108.v1.B.nonSL10-1	282	2120	742	295	524	665	204	2057	372	2801	1158	502	980	624	540	808
KH.C5.108.v1.B.nonSL11-1	2	101	113	121	20	63	13	44	3	34	90	68	155	11	2	4
KH.C5.108.v1.B.nonSL12-1	290	163	124	191	289	56	22	107	175	152	120	203	452	54	39	41
KH.C5.108.v1.B.nonSL13-1	1590	2099	3414	1738	2717	2020	1726	1271	1969	4050	4631	3052	3427	3151	3271	4642
KH.C5.108.v1.B.nonSL14-1	5287	2829	1504	3088	2241	869	813	1049	2872	2060	1540	3435	2416	709	733	780
KH.C5.108.v1.B.nonSL15-1	4501	2806	4949	4618	1170	2678	4320	2515	4819	4333	5964	893	3634	1688	8376	2979
KH.C5.108.v1.B.nonSL16-1	0	20	37	38	444	48	656	17	2	44	46	209	16	175	1	70
KH.C5.108.v1.B.nonSL2-1	26328	24447	11608	25656	11602	7802	8640	6581	20661	17698	12374	18141	9942	6265	5914	7463
KH.C5.108.v1.B.nonSL3-1	894	1191	1774	962	1569	1173	847	737	1130	2240	2595	1672	3035	1837	1794	2592
KH.C5.108.v1.B.nonSL4-1	1	61	137	122	678	143	136	50	7	143	145	366	50	511	3	224
KH.C5.108.v1.B.nonSL5-1	3278	1557	879	82	35	27	13	29	965	1742	824	66	479	4	33	3
KH.C5.108.v1.B.nonSL6-1	1	57	263	67	102	245	276	86	1	19	107	233	88	16	1	57
KH.C5.108.v1.B.nonSL7-1	1654	903	801	1025	1347	291	193	350	936	718	640	1250	2495	239	239	241
KH.C5.108.v1.B.nonSL8-1	0	35	71	68	765	83	1331	29	4	80	82	381	29	299	2	126
KH.C5.108.v1.B.nonSL9-1	162	92	91	105	166	33	11	62	100	84	86	111	256	31	21	29
KH.C5.108.v1.R.ND1-1	10	7	96	824	303	229	219	242	281	14	0	697	113	30	346	30
KH.C5.109.v1.A.SL1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.109.v1.A.SL2-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
KH.C5.109.v1.A.nonSL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.109.v2.A.SL1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.109.v2.A.SL2-1	292	73	100	323	140	38	88	14	178	406	176	184	18	46	68	140
KH.C5.109.v2.A.nonSL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.109.v3.A.SL1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.109.v3.A.SL2-1	4672	7084	7166	2572	6111	5030	6218	4252	5222	6115	9015	3806	7395	4220	5358	4725
KH.C5.109.v3.A.nonSL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.109.v4.A.SL1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.109.v4.A.SL2-1	0	9	13	24	0	10	13	3	26	16	31	28	20	3	0	0
KH.C5.109.v4.A.nonSL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.109.v5.A.SL1-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.109.v5.A.SL2-2	0	60	15	73	0	0	0	0	58	0	108	49	0	0	0	0
KH.C5.109.v5.A.nonSL3-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.109.v6.A.SL1-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.109.v6.A.SL2-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.109.v6.A.nonSL3-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.109.v7.A.SL4-2	25	31	38	16	0	0	0	2	34	29	20	27	11	0	1	1
KH.C5.109.v8.A.SL4-1	522	601	287	261	62	195	177	137	655	480	665	350	65	72	203	88
KH.C5.109.v9.A.SL4-1	2532	2579	1083	767	1076	159	0	165	451	1739	394	92	18	20	0	0
KH.C5.11.v2.B.ND2-1	1	1	8	31	14	5	17	1	4	29	4	10	15	11	13	9
KH.C5.110.v1.A.SL1-1	321	188	86	104	701	518	757	647	277	66	92	113	992	664	1171	1108
KH.C5.110.v2.A.SL2-1	111	132	75	8	167	0	0	0	0	75	95	40	942	0	0	0
KH.C5.111.v1.A.ND1-1	19	44	41	28	21	18	28	8	34	7	52	43	10	1	4	8
KH.C5.112.v1.A.SL1-1	0	0	0	0	0	220	209	0	1080	278	0	813	0	0	0	0
KH.C5.112.v1.A.SL5-1	1547	520	355	926	332	0	0	180	13	135	365	4	492	129	210	160
KH.C5.112.v2.A.ND2-1	0	7	15	0	0	0	0	0	12	100	0	0	0	0	0	0
KH.C5.112.v2.A.SL6-1	0	1	3	18	0	0	0	0	3	20	227	55	0	0	0	0
KH.C5.112.v2.R.ND2-1	0	7	15	0	0	0	0	0	12	100	0	0	0	0	0	0
KH.C5.112.v3.A.ND3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.112.v3.A.SL10-1	207	396	63	160	0	0	31	0	282	111	73	367	0	0	0	0
KH.C5.112.v3.A.SL7-1	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.112.v3.A.SL9-1	0	0	0	0	61	0	0	0	0	0	85	0	0	0	0	0
KH.C5.112.v3.R.ND3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.112.v4.A.ND4-1	0	0	40	20	4	24	0	0	91	59	106	26	32	0	0	0
KH.C5.112.v4.A.nonSL8-1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
KH.C5.113.v1.A.ND1-1	11	8	18	0	18	10	6	11	11	5	5	0	10	30	36	51
KH.C5.114.v1.A.ND1-1	2060	1142	1336	985	494	743	510	234	1828	3688	2119	409	191	204	672	255
KH.C5.114.v1.A.SL2-1	83735	112213	20510	18210	10088	1062	2333	4790	54349	53855	27087	19308	13780	10574	4928	9114
KH.C5.114.v1.A.SL3-1	156	118	35	16	30	55	9	4	89	206	62	7	3	4	13	4
KH.C5.114.v1.A.nonSL10-1	42	6887	46	760	121	1085	43	18	1772	3547	674	962	15	227	19	215
KH.C5.114.v1.A.nonSL11-1	589	1095	462	1389	469	4524	8842	4960	738	377	196	2862	2135	2342	5755	4520
KH.C5.114.v1.A.nonSL12-1	6467	3440	5646	4347	1700	2327	2257	917	7384	13882	4019	1853	787	789	2675	1103
KH.C5.114.v1.A.nonSL13-1	76	61	21	8	19	28	4	5	86	130	57	4	1	2	7	2
KH.C5.114.v1.A.nonSL14-1	85	8134	105	1586	241	2134	105	36	3541	7415	1389	2035	29	444	40	444
KH.C5.114.v1.A.nonSL15-1	75	1374	4231	165	3388	3143	4882	1816	4319	1064	361	2688	167	772	5690	2295
KH.C5.114.v1.A.nonSL4-1	324	334	302	149	90	126	110	30	386	1132	551	72	23	27	83	28
KH.C5.114.v1.A.nonSL5-1	666	623	337	263	125	249	149	60	775	1037	494	117	46	53	149	59
KH.C5.114.v1.A.nonSL6-1	14	27	29	17	29	232	101	43	72	202	55	16	24	1	15	7
KH.C5.114.v1.A.nonSL7-1	29	29	45	12	57	53	36	47	56	280	53	21	49	1	32	10
KH.C5.114.v1.A.nonSL8-1	120	51	35	15	40	38	14	9	110	244	91	6	1	1	19	2
KH.C5.114.v1.A.nonSL9-1	4685	13696	8497	4243	5418	4013	6715	6491	9085	6637	5212	6538	1861	7369	6504	6143
KH.C5.114.v1.R.ND1-1	2060	1142	1336	985	494	743	510	234	1828	3688	2119	409	191	204	672	255
KH.C5.114.v2.A.ND1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.114.v2.A.SL2-1	89	119	49	0	0	0	0	0	0	135	86	84	0	0	0	0
KH.C5.114.v2.A.SL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.114.v2.A.nonSL10-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.114.v2.A.nonSL11-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.114.v2.A.nonSL12-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.114.v2.A.nonSL13-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C5.114.v2.A.nonSL14-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
